m,merr,pt,p
5112.254,15.294,6154.25370904,71282.7033178
5570.642,15.025,6090.7240261,76201.4235774
5211.351,11.256,2175.05770749,64445.3550124
5366.859,14.221,4644.57328884,112489.985262
5259.939,26.232,10617.0501796,379036.754196
5264.54,18.438,7203.49819877,190663.257216
5754.108,15.779,7251.15375634,293163.589301
5247.031,15.697,4884.81670015,223458.907481
5270.503,11.143,2098.34394295,67053.9701567
5273.981,11.663,6487.47993014,62770.1899516
5002.944,9.616,7038.43528083,63079.2670339
5489.761,15.412,5116.84961071,155402.642564
6663.748,21.927,4200.50286448,218860.423021
6727.547,21.71,3723.17344106,199183.580136
6727.547,21.71,3723.17344106,199183.580136
5184.313,15.289,18095.1846219,190604.116003
5612.76,15.209,8748.95611191,109661.429664
5278.522,11.661,5851.94235184,54571.5716
5255.634,13.151,9276.35168669,123259.857807
5608.387,14.985,7245.58898865,164916.324146
5269.384,13.496,19382.7643388,99281.7187083
5285.248,11.332,7302.31791177,49427.3325771
5309.829,17.594,3730.02455725,103276.320515
5465.365,12.095,6300.68591334,73438.8030519
5322.172,13.004,17411.4401218,95740.4120823
5293.821,13.51,16500.2562308,207109.766872
4811.848,10.097,6315.10702871,61315.0275127
5201.831,10.618,8060.00087171,68895.1813556
4993.116,10.352,7034.67939085,66220.5906581
5192.954,10.289,7034.67939085,66220.5906581
5290.99,16.309,2360.17639123,150369.643605
5267.437,12.074,14129.3869656,98576.0026838
5293.623,10.521,5390.66729988,59807.9537919
5288.918,12.429,11284.2916626,134200.383596
6260.132,26.202,11975.260973,279069.066354
5284.651,13.104,8921.28362863,99243.9613875
5311.364,14.8,3554.92295322,114119.333011
5276.228,14.007,12311.0601411,236534.408145
5551.27,11.973,4493.21559859,56263.0430387
5313.523,11.998,5189.26690662,59543.4258136
5293.573,20.91,17874.5130028,447403.860547
5256.708,20.878,16635.1852264,416313.959375
5281.541,22.176,5227.543957,256549.474683
5195.439,12.462,6949.3868323,105543.794944
5035.737,12.933,6511.40737842,151190.250556
5056.896,12.821,6630.38691499,147101.653357
4914.36,12.78,6672.22599229,151358.654792
4914.36,12.78,6672.22599229,151358.654792
5415.13,9.832,2874.23307533,40743.3077083
5291.778,10.835,2573.16955495,36295.9063055
5288.725,10.832,2573.55253181,36295.7938107
5413.065,9.835,2872.37525169,40743.1068646
5288.987,10.833,2572.9997028,36295.9940127
5030.8,10.618,2888.01076419,38485.5831183
5421.785,9.832,2872.37525169,40743.1068646
5266.913,10.837,2572.9997028,36295.9940127
5030.8,10.618,2888.01076419,38485.5831183
5448.25,13.747,11606.1917393,130136.172235
5320.317,18.887,26384.8396736,148532.316781
4891.513,13.312,12672.1839175,92094.5805033
5274.932,12.74,5860.88164727,80416.4396895
5295.905,12.218,17207.3867703,109505.441295
5434.973,11.296,10472.1450776,94664.6164704
5344.786,14.348,5986.60505711,128050.159527
5298.698,13.412,12400.0524177,98132.7774369
5278.742,14.016,15346.4459603,122515.081013
5135.965,11.467,2934.93491473,67641.9823092
5282.832,23.674,7994.15957675,125868.289462
5287.846,12.464,8522.80230148,137911.233058
5280.257,11.603,2765.14870351,65418.1958864
4995.11,10.729,1987.07191762,54162.3924247
5110.722,10.791,2029.82413233,56966.6546239
5043.633,10.81,2029.82413233,56966.6546239
5240.079,20.224,7108.33723032,188514.445142
5842.649,30.036,2848.94989505,161130.728088
5310.839,11.766,4855.34700557,85368.7158075
5291.797,13.85,4004.6228324,103545.518372
5185.378,17.874,10346.586237,314225.388649
5240.103,13.973,9105.69797677,100903.43673
5272.434,22.131,7958.98135528,298216.156083
5299.547,11.887,13628.5185628,76497.4536048
5303.745,11.879,13629.2702582,76499.142249
5280.845,11.89,13628.2250435,76506.4541566
5280.845,11.89,13628.2250435,76506.4541566
5150.285,12.354,5551.68786897,101875.761222
4965.871,12.035,5426.36137582,100181.218619
5515.661,12.033,5426.36137582,100181.218619
5912.87,11.536,10603.4714981,71404.5983567
5109.48,19.183,12352.6594143,421998.461103
5344.296,10.846,4616.71564307,81637.3556551
5287.74,15.036,5059.69455138,149325.295222
5516.337,14.556,4667.09324592,150386.376769
5516.337,14.556,4667.09324592,150386.376769
5480.257,17.031,3047.35826368,224538.729773
5236.771,17.472,2653.06360468,206634.712561
6655.244,17.815,2673.04834539,198010.063308
5260.531,17.83,2667.7145185,205036.855421
6847.941,17.673,2667.7145185,205036.855421
5282.285,10.449,3474.18407401,44608.0348035
5611.205,10.242,1113.91124444,45845.864279
5215.823,10.489,2201.89372089,47169.4707598
5222.115,10.482,2202.30919142,47169.4501996
5205.296,15.303,6344.78114934,214874.554264
5261.684,21.416,26075.0916721,442940.682088
5054.222,21.514,26075.215494,442940.559603
5282.054,13.643,19241.8353527,126932.412758
5220.209,12.327,7466.82358089,101881.347952
5509.802,13.034,2707.30465011,116736.367603
5274.377,11.973,11188.6321165,68161.4617325
4936.55,12.826,2915.55108837,77555.7514889
5296.03,13.668,3056.87966536,69566.6347727
5263.793,11.204,3974.85127889,86325.4394865
5291.742,12.106,2752.962801,94294.6453887
5276.03,14.461,4169.20512263,98227.9791121
5286.074,23.301,14459.4297468,428744.701751
5104.404,18.036,14979.4530605,290939.156067
5257.951,12.616,3167.89432041,90615.5212976
5270.881,15.417,6043.33428943,153316.67236
5273.722,13.218,2761.28652959,90317.4904261
5121.898,14.381,8779.43213896,128211.224775
5332.383,24.076,7471.82085594,272851.154246
5285.858,18.164,13562.1416298,323850.320998
5211.74,12.225,13172.7598277,88443.565016
5279.618,12.962,9501.62633261,82906.5038982
5465.536,15.241,34356.5739289,145055.965737
4999.463,13.467,5185.40689129,105125.275514
5409.937,18.423,2356.42114606,225659.90363
5537.239,18.189,2304.12041233,219512.072996
5537.239,18.189,2304.12041233,219512.072996
5269.211,13.884,6779.59499198,103439.392248
5284.334,13.173,12073.7103425,110553.342466
5703.75,13.345,11054.1525632,105655.976088
6295.275,13.445,11054.1525632,105655.976088
5269.812,9.016,1861.93495722,31538.9985273
5271.11,11.372,17530.7719528,91364.6477269
5111.005,12.51,2934.23464319,86337.5053147
4888.698,11.801,3391.67655895,86052.3059649
4888.698,11.801,3391.67655895,86052.3059649
5290.118,11.629,23269.3831814,100368.670213
4996.092,11.445,1261.05611057,92449.631097
5260.172,13.352,7843.10438138,134051.319741
5273.254,12.042,4185.60000729,56524.9023024
5278.073,10.091,6065.97015625,41383.813797
5242.935,13.513,11350.4993857,166139.810653
5302.846,14.514,11474.7753306,167920.031788
5161.72,14.556,11475.5203793,167923.265245
5245.429,12.456,2366.04724458,65726.6006695
5233.388,14.13,7959.5448484,111043.306048
5258.488,16.177,10921.2052236,262454.713788
5138.992,17.489,10605.1084551,247849.722086
5350.693,13.131,8974.75684317,92670.1595666
5628.694,15.177,5424.65902893,108364.023285
5296.517,13.558,12697.4550628,190746.146836
5097.323,13.508,2250.64350498,41568.81256
5019.034,13.357,2456.80314427,39454.1865783
5503.568,14.14,3445.65426008,55643.8557027
5518.766,13.939,3232.05252473,54515.7629896
5116.767,14.204,2861.3908849,50009.3573664
5259.109,13.339,2456.80314427,39454.1865783
5861.394,13.989,3445.65426008,55643.8557027
5518.766,13.939,3232.05252473,54515.7629896
5434.807,14.021,2861.3908849,50009.3573664
5713.355,16.534,11440.6706227,356684.187377
5292.971,10.859,3411.24984205,61866.1184291
5274.53,21.329,12794.1075361,414311.780604
5696.878,21.741,11007.072696,369580.136213
6350.499,21.697,11007.072696,369580.136213
5174.353,14.18,9648.10468455,141128.906655
5818.459,11.444,3553.87454281,83256.1150134
5145.391,10.658,3247.58021525,83165.8522899
5263.106,10.675,7613.47709833,94064.7785915
5256.007,12.459,2042.80256356,86166.2884555
5285.33,16.285,407.40617202,109649.076871
5062.124,15.444,978.418974571,108088.648417
5410.046,16.672,845.81307403,127456.516477
5276.399,12.17,12265.4012843,80317.3698913
5260.547,13.049,11384.9947711,136695.019299
5280.306,10.536,7697.82142711,56610.6305313
5302.443,12.107,4292.08259291,55138.5654417
5285.829,15.693,4539.98915281,103737.651975
5244.614,20.246,13823.7356233,313299.701206
5288.425,10.563,4385.64076428,57769.6207827
5275.723,10.838,2856.2022208,40854.7025885
5605.216,17.673,11295.4329739,137934.887217
5626.192,23.009,8993.98291964,183956.35818
5296.378,9.699,6644.73249847,47895.0588156
5266.922,12.662,7294.79453871,93574.882587
4929.167,12.204,4843.71305249,58652.1680541
5177.996,12.259,4481.08808185,53744.3774437
5127.946,12.361,4961.95497781,59994.3862853
5357.793,15.294,7040.63714277,192537.262875
5338.26,12.426,7102.91865764,83616.3304162
5237.906,11.795,5766.42956402,74372.884245
5291.941,14.242,3223.19860457,70304.6445191
5238.547,12.322,3886.39291079,109830.592206
5284.103,10.834,6489.62914621,67386.7970783
5295.539,13.742,7132.63053438,125760.030757
5303.617,13.631,6864.92776115,122838.236413
5303.617,13.631,6864.92776115,122838.236413
5299.663,18.388,17965.5311198,229625.176978
5283.981,16.699,6366.37410956,199392.651355
5234.302,11.915,4873.56287125,112075.47273
5260.55,11.89,3834.61983023,41998.2051542
6331.051,14.742,20445.3929693,134436.484999
5285.857,10.543,6905.59362827,57440.8989603
5702.9,11.036,6105.29860758,53851.9936867
5311.029,12.942,21060.0282449,100459.120649
5291.485,15.664,10078.0610576,124106.491023
5068.443,15.87,10080.1791742,124091.822245
5344.516,8.811,7854.10447726,38598.7371607
5322.545,16.0,12390.1447789,238377.289271
5678.335,15.721,2677.95880032,146619.458082
5271.846,11.518,6156.13297759,62630.03863
4794.043,12.418,5376.54772062,84490.0226422
5274.196,14.495,8155.66117445,130543.679815
4698.876,12.463,5361.55472285,81984.2137299
5295.874,12.432,7338.29526185,66434.4548926
5503.688,14.505,12887.1802008,268478.475812
6980.677,16.045,12312.4307093,252907.164507
5234.176,11.249,9876.72950411,82104.0071265
5310.665,12.347,10737.4786931,68840.1459506
5302.874,11.387,10240.9728349,63686.5213567
5156.925,11.354,10240.9728349,63686.5213567
5272.083,11.423,2520.86285523,62054.4941179
4896.591,12.682,5171.22614973,145907.847389
5313.148,13.654,1703.47769416,97002.3287131
5630.991,20.214,3610.70611978,145165.251629
5189.047,11.099,1562.42706358,86183.7138068
5287.291,26.917,21319.1331489,659899.004904
5297.747,11.633,205.018177243,69773.9112053
4851.306,21.263,4446.83161813,140502.187751
5234.57,23.077,4682.66371667,134782.368062
5110.938,23.344,4354.52384194,137216.442178
5110.938,23.344,4354.52384194,137216.442178
5163.419,13.797,20076.4621272,131928.256928
5280.419,10.766,3528.50593432,25518.8515071
5267.466,11.747,7421.44300324,90238.5766806
5272.877,11.739,7421.15670157,90240.2573426
5180.28,11.794,7420.90131487,90249.2855894
4909.229,12.177,5637.72210249,74591.2091411
5266.565,11.748,7420.90131487,90249.2855894
4987.632,12.156,5637.72210249,74591.2091411
6163.372,17.292,13943.8073023,244166.714756
5249.93,14.385,6697.61536817,143134.53478
5445.884,12.619,7145.02353287,95724.1711286
5298.735,14.493,5570.5801749,110322.598955
5271.337,18.478,11097.6614414,192061.249976
5289.331,17.733,15579.2710459,90700.1478602
6035.001,18.947,15048.5591849,88607.7738454
5287.748,14.619,10166.1114377,140258.900338
5258.883,11.311,10346.1371045,86325.089349
5327.782,16.283,5585.97184248,167558.336983
5362.059,14.631,13949.4005484,142844.332919
5475.263,16.801,4892.33232339,231351.67421
5271.563,17.02,17447.1013513,125832.400636
5284.877,13.016,8919.05772988,101364.585862
5327.113,15.191,8814.38693374,102997.146063
5178.836,14.709,11899.9056725,218472.336972
5394.431,12.205,2180.54602027,87007.8481542
5184.082,24.452,9839.64746145,253518.022222
5374.802,25.33,8747.59903455,394285.338888
5288.952,30.804,12619.8463876,534939.189247
5343.124,12.015,4018.69872802,104034.147431
4979.31,16.56,3920.51056248,94113.0746909
4899.079,14.448,3677.90612792,112199.697084
5616.325,12.759,4456.59571463,103861.508133
5283.151,14.269,11241.0880883,131415.545549
5292.343,16.714,8385.80914613,176503.800138
5232.639,10.906,3869.43236139,70700.7558796
5291.7,15.054,2029.64115412,134265.641522
5295.825,16.51,7307.75650424,51390.6751576
5269.487,11.501,3064.18968455,57689.375187
5785.947,16.262,10099.9971371,137864.961003
5171.578,16.922,9401.33805118,70309.6965942
5180.464,16.924,9401.0535488,70305.5259994
5174.042,16.897,9399.53571039,70297.9498548
4903.881,17.036,9399.53571039,70297.9498548
5266.297,11.13,4118.51182261,59748.0362747
5281.386,15.216,12889.1660425,225361.888194
5764.088,9.885,3193.98113135,37444.1816697
5274.845,12.388,8310.1127776,161895.470185
5807.911,15.103,11371.9959705,135183.231478
5266.193,10.659,4658.03780445,68862.8506853
5401.7,13.757,8361.97219438,192922.154865
5299.2,13.663,6635.31200269,132583.790099
5263.658,15.533,9115.03686979,147211.453357
5320.544,13.315,2559.57774471,65734.4315257
5439.51,13.273,2559.57774471,65734.4315257
5288.974,14.837,6344.33953976,97940.6009896
5227.552,9.699,683.711906946,41458.0981477
5230.452,9.7,683.753444233,41460.2385417
5195.667,10.039,941.450140422,45112.5245986
5231.102,9.693,682.805730278,41459.6929949
5304.861,9.67,682.805730278,41459.6929949
5291.734,12.053,1185.87501331,103839.711713
5560.307,18.021,11386.5436322,231008.924826
5422.83,14.858,13043.9186642,120082.129919
5256.456,10.789,2741.46424155,62894.3364428
5670.806,12.13,6109.17101907,79463.1063958
5311.953,11.413,4374.33139824,45399.4593108
5219.476,11.998,12998.205335,83570.0176428
5192.452,12.722,7164.32181525,63325.1546882
5534.311,10.751,6861.36552195,71261.7390066
6679.947,15.411,21864.6599273,101902.136303
5318.256,13.612,6888.11408805,126526.963216
5288.85,10.831,6091.21704151,50965.8074134
5275.103,14.401,131.590182385,127213.618059
5439.258,12.922,19258.7499251,108233.533522
5249.375,18.005,11338.0166877,297475.148043
5266.164,13.585,4673.02544083,115615.837077
5187.299,12.651,4378.80284224,121000.716539
5187.299,12.651,4378.80284224,121000.716539
6982.459,16.428,18514.453384,112970.608732
5422.927,14.324,20576.3212178,122340.330524
5383.964,15.125,11454.0547905,134334.158023
5846.77,15.318,15150.7247068,155754.659693
5289.454,11.157,9154.64849582,68347.2462588
5216.139,25.743,3248.74949422,171635.77918
5304.828,20.585,7008.82950006,301467.565268
5551.464,22.787,12238.5452511,534906.156055
5372.851,12.399,4723.47875961,88372.2347987
5581.499,11.97,8785.48205553,62692.959253
5133.022,12.569,6145.98972919,84181.2361221
5204.215,12.104,8179.03883716,85402.0594983
5461.307,14.91,4739.5321272,119630.312626
5258.294,17.641,12538.1592372,176312.400096
5243.198,12.88,5094.36750696,102091.863279
5308.972,13.415,5370.66942215,110833.789653
5337.622,11.118,13235.4204332,90186.3177365
5236.335,12.385,9481.87764216,92060.7987857
5123.087,11.356,6932.16680678,77602.1339681
5123.087,11.356,6932.16680678,77602.1339681
5293.663,13.864,600.623217666,70607.4246518
5001.928,13.775,965.464147703,73606.2620775
5519.577,13.279,665.066803036,69987.3200284
5541.081,14.33,365.429921052,89425.5666522
5519.577,13.279,665.066803036,69987.3200284
5541.081,14.33,365.429921052,89425.5666522
5290.147,11.23,5939.2028346,65224.727431
5243.577,8.872,557.462790956,32746.4453591
5313.417,10.138,11980.6166082,58558.0609131
5279.902,10.545,1096.8919284,56755.8305345
5284.288,12.136,6877.77629739,87857.5909954
5274.438,15.401,11772.2319311,155604.093304
5254.083,15.815,11016.2471592,298155.053918
5364.129,15.75,5467.68927311,138473.40928
5497.995,11.222,2660.62009765,50952.1535627
5358.241,12.243,3972.38823178,101216.950759
5461.871,21.573,13008.7625632,148237.951369
6636.763,28.119,11621.3928089,139848.863394
5096.473,12.682,19178.7693226,95865.3861973
5309.561,10.144,2402.75054221,61056.8056862
5251.517,9.406,4638.35761792,55122.4373477
5282.704,11.708,5866.22538865,50753.725385
5574.302,12.088,5493.83443828,51745.5671188
5674.308,12.081,5493.83443828,51745.5671188
5389.35,17.851,6774.9397925,189950.418949
5263.68,17.456,7686.66806889,209772.438166
5299.455,11.535,4359.80507492,62440.3245025
5271.575,13.051,8135.49712473,155517.689303
5265.122,17.437,16995.2545918,209030.257199
5545.248,11.893,6736.32185461,77351.8405178
5286.221,11.314,2413.9836207,48751.1925706
5469.376,19.579,21853.411619,183487.600918
5559.283,11.216,6346.81462324,98806.7433483
5325.267,12.031,14595.854805,122744.097285
5287.542,11.934,6392.11806975,51067.1527529
5281.368,12.018,6185.29535677,50851.8119857
5612.372,11.851,6172.07963582,50664.3953777
5271.811,12.01,6172.07963582,50664.3953777
5277.135,12.882,4158.66406896,95241.5061215
5260.938,18.459,13699.3562227,219762.973742
5435.841,10.92,1995.41182541,54513.7820731
4915.298,14.606,3672.87633531,118417.493282
5285.95,12.627,4542.54734774,102006.12479
4814.753,11.715,3054.97702175,79045.4070198
4905.415,11.096,1125.52940579,85781.5142889
5298.974,14.359,2449.66616046,97408.1475533
5282.768,14.37,7139.2296787,99545.0976329
5332.126,8.667,4728.40172331,32922.3921549
5275.044,13.947,5347.98340492,116031.921464
5415.218,9.927,1863.27428912,44001.4186008
5061.667,10.82,4652.18270231,44640.3945668
5087.337,10.819,4651.1885952,44640.0423379
5252.491,16.83,4100.56009991,172983.808468
5282.029,13.902,16446.6355974,137275.943009
5621.176,25.863,12897.9042071,457361.321063
5329.496,17.827,9008.07342124,276961.48095
5286.808,11.707,9493.12628794,67211.5537132
5577.443,17.571,14648.6516342,198554.350671
5291.257,12.325,8685.90109953,63408.9642578
5296.37,14.904,11086.7030492,179262.304021
5285.059,11.121,3779.85954131,71620.0735033
5836.47,12.316,9502.89858083,92006.7781624
5252.296,11.974,9542.9257907,86029.9059843
5287.991,10.526,8140.10091908,56184.8490803
5271.594,13.124,5921.35328405,89640.6060307
5261.53,12.376,20488.789966,122472.024111
4755.994,12.764,5035.29510629,100912.962374
5103.919,12.545,5030.73964456,100912.755146
4948.8,12.637,5141.32881006,96854.4050137
5266.369,12.525,5141.65986305,96854.3626722
5308.443,16.701,3077.56331126,43730.6767727
5310.969,16.699,3077.68858165,43732.4811257
5211.851,16.772,3077.56603668,43733.1807415
5211.851,16.772,3077.56603668,43733.1807415
5767.81,15.576,6437.26112779,232499.062135
5221.779,10.156,3621.41392818,58405.6401409
5365.307,12.028,3423.6875121,63982.1664718
5620.728,12.115,3745.55778492,67624.5682729
